userId,name,email,role,company,companyId,password
d5ad486e-c424-492c-86e6-5c4ac15e6b69,John White,john.white.27@google.com,Employee,Google,1,password
2833eb30-4188-4611-a3fc-9fec42db0c47,Charlotte Baker,charlotte.baker.20@google.com,Employee,Google,1,password
69be31b5-dfef-4a92-868a-781512b951bb,Riley Thompson,riley.thompson.47@google.com,TeamLeader,Google,1,password
a0ed83b8-3fb3-4643-a36a-2094d744858b,Sophia Lewis,sophia.lewis.04@google.com,Employee,Google,1,password
d7cddda1-a203-4940-bb0f-2bdcfd54353f,Ella Lee,ella.lee.10@google.com,Employee,Google,1,password
43ffce37-50ed-4e42-8d76-c865a43ee9b3,Daniel Campbell,daniel.campbell.13@google.com,TeamLeader,Google,1,password
7d30e029-a4b4-4f69-a11e-8fc468f57270,Matthew Nelson,matthew.nelson.26@google.com,Employee,Google,1,password
4b38ef66-4eb1-412b-aea3-4203e52b6ffc,Matthew Campbell,matthew.campbell.30@google.com,Employee,Google,1,password
477fd0c1-3c9d-46ce-a675-d97d976b7a37,Ava Smith,ava.smith.17@google.com,TeamLeader,Google,1,password
77ec5747-7040-40ba-a712-1a6d1727af91,Isabella Thomas,isabella.thomas.45@google.com,TeamLeader,Google,1,password
260801cb-1507-4b4e-bccc-14cd3755e65b,Amelia Roberts,amelia.roberts.45@google.com,Employee,Google,1,password
47080c33-17de-40fa-a38d-aed4fe15223d,Harper Campbell,harper.campbell.41@google.com,TeamLeader,Google,1,password
af7803cd-900f-468a-9f1b-0b74937035f9,Nora Allen,nora.allen.24@google.com,Employee,Google,1,password
c41ade2f-b772-468e-8e62-6326c9433af7,Amelia Collins,amelia.collins.50@google.com,Employee,Google,1,password
c8d598d8-cc88-4927-88a3-52a3a01b0bb1,Carter Scott,carter.scott.27@google.com,Employee,Google,1,password
a959fbbe-4be9-4dc4-b90a-4d6c1ac29968,Owen Taylor,owen.taylor.50@google.com,Employee,Google,1,password
fcc35750-ca94-40ff-bddc-9a77002422d5,Amelia Evans,amelia.evans.22@google.com,Employee,Google,1,password
d091b97c-222a-4226-93c3-dbb1c5cdb403,Scarlett Wilson,scarlett.wilson.13@google.com,TeamLeader,Google,1,password
9b5c260f-3e3f-4be8-81d7-6d7c1204e3a7,Ella Martin,ella.martin.24@google.com,Employee,Google,1,password
49d5229c-9be0-45c2-9df1-18c3c09c2179,Amelia Miller,amelia.miller.38@google.com,Employee,Google,1,password
10aa9b45-0c03-4db9-a035-a8f329886d65,Emma Miller,emma.miller.29@google.com,Employee,Google,1,password
ce94ddd8-b4e0-4982-bb45-67cf468c774a,Evelyn Rodriguez,evelyn.rodriguez.33@google.com,Employee,Google,1,password
56e35529-79b8-4c7f-b74a-85a9dac4482c,Victoria Young,victoria.young.45@google.com,Employee,Google,1,password
b70a1c0c-2cf6-47e9-acf1-a5ab09024ec1,Zoe Parker,zoe.parker.05@google.com,TeamLeader,Google,1,password
de4a4ed4-8660-4075-81ba-a995e54045d2,Scarlett Brown,scarlett.brown.30@google.com,Employee,Google,1,password
54c0b65d-d0c1-4ab4-9df3-db6cc101c62c,Alexander Hernandez,alexander.hernandez.13@google.com,Employee,Google,1,password
41816325-bb3a-44db-8752-a8238443a7d4,Benjamin Parker,benjamin.parker.18@google.com,Employee,Google,1,password
fd0e1ef4-9976-4ae9-bdcc-d4a789cce1f4,Aiden Thomas,aiden.thomas.44@google.com,Employee,Google,1,password
3aff9aa8-10bb-4de4-a534-431a84f85138,Sofia Allen,sofia.allen.35@google.com,Employee,Google,1,password
486b3776-087e-4ceb-877a-5618b4db51de,Avery Moore,avery.moore.02@google.com,Employee,Google,1,password
ecc9425d-8850-40b4-9fb8-857afb65e869,James Allen,james.allen.43@google.com,Employee,Google,1,password
340b26c0-3495-4e73-a61c-b0d1e2e20888,Chloe Hill,chloe.hill.01@google.com,TeamLeader,Google,1,password
37f62b8c-23dc-4b13-85a6-1f3b97abf3e9,Hannah Allen,hannah.allen.39@google.com,Employee,Google,1,password
d8bc3e8e-5566-47fd-9dcf-e55b8e1fcda0,Olivia Carter,olivia.carter.35@google.com,Employee,Google,1,password
f0365943-78c8-4a30-a075-0d71f4452bb4,Hannah White,hannah.white.27@google.com,Employee,Google,1,password
b0cb7e4a-3903-48c0-a672-8ce3a7a9204a,Hazel Anderson,hazel.anderson.21@google.com,Employee,Google,1,password
5f3ce325-e48a-41c4-92d7-91945cba54ec,Mia Wright,mia.wright.17@google.com,Employee,Google,1,password
1f9ce5a5-a062-4b44-8c04-99e7da0f520d,Luke Green,luke.green.34@google.com,Employee,Google,1,password
36f18e87-3087-40ad-a7e3-b500badcbc0f,Lucas Johnson,lucas.johnson.46@google.com,TeamLeader,Google,1,password
cc4b3090-7172-460b-85e3-89d48d7f58fb,Isabella Taylor,isabella.taylor.04@google.com,TeamLeader,Google,1,password
e0541a6f-1b51-42bb-8b12-66720238ca4d,Harper Phillips,harper.phillips.18@google.com,Employee,Google,1,password
ae4f41f1-86a5-4917-a258-d16a52d714db,Aria Collins,aria.collins.38@google.com,Employee,Google,1,password
fa334dfd-7001-4ca0-90a8-259de48a8ed4,Abigail Stewart,abigail.stewart.47@google.com,TeamLeader,Google,1,password
386a556b-b550-400c-8488-1b84f54779ef,Joseph Hall,joseph.hall.48@google.com,Employee,Google,1,password
5a1bdba9-2427-43b3-9b60-36f45600b187,Olivia Stewart,olivia.stewart.37@google.com,Employee,Google,1,password
1ccebc2a-ecca-49fb-8e17-44f3229fe36f,Noah Stewart,noah.stewart.16@google.com,Employee,Google,1,password
09436a64-7a2a-44f4-8aaa-37bc33953478,Scarlett Lewis,scarlett.lewis.14@google.com,Employee,Google,1,password
a897e080-1876-41eb-a244-4128717d8c30,Gabriel Johnson,gabriel.johnson.04@google.com,Employee,Google,1,password
5c8d7dfd-d24d-49dd-a1ec-ec2e0dfdd5a9,Sophia Nelson,sophia.nelson.34@google.com,TeamLeader,Google,1,password
e8dc35aa-acec-4537-943d-dce299642dec,Daniel Lewis,daniel.lewis.09@google.com,Employee,Google,1,password
d715d014-5351-4e25-bc0b-97e6943fc3f6,Lucas Smith,lucas.smith.48@google.com,Employee,Google,1,password
c571b701-e141-43c9-99c0-49b84b0086c9,Matthew Martinez,matthew.martinez.19@google.com,TeamLeader,Google,1,password
db1d9692-8e11-4a5c-b873-2dc2c4f8d8fd,Daniel Johnson,daniel.johnson.18@google.com,TeamLeader,Google,1,password
d1fd492c-d984-400d-95aa-c09769959431,Isabella Stewart,isabella.stewart.28@google.com,Employee,Google,1,password
f84aa4b3-f5a1-4b0d-a9f4-46aae82a7cd2,Jackson Lewis,jackson.lewis.18@google.com,Employee,Google,1,password
ce403c52-a188-44fd-9329-872ed3a22a1c,Grace Martinez,grace.martinez.17@google.com,Employee,Google,1,password
aa77286b-80d3-4628-9a43-1900b8d81034,John Thomas,john.thomas.38@google.com,Employee,Google,1,password
b4bb88bb-0b0d-4527-b512-656d3be2f83a,Elizabeth Baker,elizabeth.baker.50@google.com,TeamLeader,Google,1,password
d2577987-8912-4151-b010-b053b7d181d8,Elizabeth Garcia,elizabeth.garcia.39@google.com,Employee,Google,1,password
76f7c67b-f353-4dc1-9c42-7e2feee34bf2,Nora Sanchez,nora.sanchez.35@google.com,Employee,Google,1,password
092db8ad-c17f-4551-8b1a-75b6b896b10b,Carter Miller,carter.miller.32@google.com,Employee,Google,1,password
c6552d3f-eaf0-4c3c-93c9-d14566760765,Harper Walker,harper.walker.23@google.com,Employee,Google,1,password
f813df67-cce1-4fc8-8a93-3d2aa5dd676a,Joseph Adams,joseph.adams.08@google.com,Employee,Google,1,password
6138b91e-41c9-483e-85ba-8b4f1d3c3137,Liam Brown,liam.brown.23@google.com,Employee,Google,1,password
c7b0463a-a26a-41f2-a824-55e33031a427,Sophia Adams,sophia.adams.26@google.com,TeamLeader,Google,1,password
b4ec2bf1-5d5f-4ae3-9bd0-ebb26336c6d2,Daniel Garcia,daniel.garcia.38@google.com,TeamLeader,Google,1,password
19aec403-841f-478d-b6e9-82a6d5bbe862,Sebastian Carter,sebastian.carter.18@google.com,Employee,Google,1,password
e2e5f687-0667-4d64-b66c-44919df66100,Benjamin King,benjamin.king.15@google.com,TeamLeader,Google,1,password
2802781f-0032-4e8a-9f92-19ad2d646c0f,Samuel Moore,samuel.moore.01@google.com,Employee,Google,1,password
08f2f264-dbe2-47a1-8a7e-9b20b343f034,Liam Young,liam.young.10@google.com,Employee,Google,1,password
f6ddb5ff-8430-4620-a56c-c843ce5ec890,Sebastian Robinson,sebastian.robinson.05@google.com,TeamLeader,Google,1,password
be51ccfc-a27c-418d-96d6-5242291c810e,Hazel Taylor,hazel.taylor.20@google.com,Employee,Google,1,password
cc24414f-6f92-46da-8e12-e056154c39ad,Henry Phillips,henry.phillips.28@google.com,Employee,Google,1,password
9996faa7-a4cb-4552-85f6-db43d722ad37,Matthew Green,matthew.green.02@google.com,TeamLeader,Google,1,password
07231ba0-f39d-41e2-aaa7-7bb5ce922ced,Emma Carter,emma.carter.31@google.com,Employee,Google,1,password
3d381b28-cde9-4780-b4ec-1341ff3828f5,Nora Parker,nora.parker.14@google.com,Employee,Google,1,password
c19de05f-9942-4656-a28b-0c3512d01330,William Lee,william.lee.36@microsoft.com,TeamLeader,Microsoft,2,password
de5b1dc8-42bc-4845-be2a-aa0ea8a69a40,Sophia Taylor,sophia.taylor.42@microsoft.com,TeamLeader,Microsoft,2,password
27c0c8fc-22b1-4bd1-92f4-d56b3d8283b1,Ethan Allen,ethan.allen.07@microsoft.com,Employee,Microsoft,2,password
2e125792-58f3-479a-a422-035f910ad45f,Luke Anderson,luke.anderson.37@microsoft.com,Employee,Microsoft,2,password
b333bc52-693a-41ac-a061-811761b7d649,Benjamin Phillips,benjamin.phillips.27@microsoft.com,Employee,Microsoft,2,password
0eee1035-2ac9-4579-ab43-ebd29cea766e,Nora Allen,nora.allen.10@microsoft.com,Employee,Microsoft,2,password
22618fba-f3a8-4ae4-a272-a5ab57a47f18,Liam Anderson,liam.anderson.36@microsoft.com,TeamLeader,Microsoft,2,password
04097735-6153-41a0-9ecc-1086cb7a170f,Gabriel Harris,gabriel.harris.48@microsoft.com,Employee,Microsoft,2,password
31f09f94-53f5-48f4-8bcb-bd1804bae26b,Daniel Edwards,daniel.edwards.13@microsoft.com,Employee,Microsoft,2,password
e9221bc3-5917-4440-9788-208d3e97e933,Scarlett Roberts,scarlett.roberts.08@microsoft.com,Employee,Microsoft,2,password
2d5c7e46-5b36-4de9-a0e4-0750d6bce8d3,Jackson King,jackson.king.42@microsoft.com,Employee,Microsoft,2,password
e47f9ac6-0b36-4750-920a-ff75124e2a19,Isabella Robinson,isabella.robinson.18@microsoft.com,Employee,Microsoft,2,password
04233a5f-33cb-4eb6-9fd0-37c6f0f0664e,Jackson Hernandez,jackson.hernandez.33@microsoft.com,TeamLeader,Microsoft,2,password
8606fe73-5014-4e69-84e0-3c7c98364422,Chloe Roberts,chloe.roberts.10@microsoft.com,Employee,Microsoft,2,password
5cc76c59-4f4b-4c0c-b58f-8775219f1555,Aria Martin,aria.martin.04@microsoft.com,Employee,Microsoft,2,password
2351cf1d-79ab-49fc-904e-77057e2e3380,Jack Hall,jack.hall.42@microsoft.com,Employee,Microsoft,2,password
db1b0687-69e5-47f0-a4e3-5b8b6218cdbc,William Lewis,william.lewis.24@microsoft.com,Employee,Microsoft,2,password
c18308ca-41f2-4c87-aa76-f3e0adb1fef1,Sofia Edwards,sofia.edwards.35@microsoft.com,Employee,Microsoft,2,password
8e7edb7d-056a-4647-a1a3-0b0ed15ba2ba,Sophia Phillips,sophia.phillips.32@microsoft.com,Employee,Microsoft,2,password
5fbc5fe5-9a38-4510-b207-2e49553b90ec,Emma Martinez,emma.martinez.05@microsoft.com,Employee,Microsoft,2,password
3232b096-76ca-4c35-966f-43aca5c0778d,Avery Stewart,avery.stewart.06@microsoft.com,TeamLeader,Microsoft,2,password
8b48a883-2339-467c-8d2d-eed36d021b0a,Chloe Robinson,chloe.robinson.16@microsoft.com,Employee,Microsoft,2,password
4f48edfe-9dc8-4fa6-9c66-2c25c560a429,Ava Garcia,ava.garcia.31@microsoft.com,Employee,Microsoft,2,password
6f828254-bf58-45a7-924f-f3f3de45f010,Henry White,henry.white.46@microsoft.com,Employee,Microsoft,2,password
6a04842b-8d8b-4ddb-892f-31e2a04f1545,Aiden Collins,aiden.collins.28@microsoft.com,Employee,Microsoft,2,password
0caace36-725d-48a3-a013-9f3a20b4aee0,Elizabeth Lee,elizabeth.lee.25@microsoft.com,Employee,Microsoft,2,password
7cdc652e-106b-4e70-bd10-47469a8a9188,Scarlett Brown,scarlett.brown.20@microsoft.com,Employee,Microsoft,2,password
d25c2a6f-5803-46d9-a530-57dbf5b7c641,James King,james.king.13@microsoft.com,Employee,Microsoft,2,password
9e93410b-daae-46b1-948f-83146bd9b850,Ella Garcia,ella.garcia.38@microsoft.com,Employee,Microsoft,2,password
29a533c4-8ad4-4954-a2bd-bd2d0dd74dab,John Carter,john.carter.03@microsoft.com,Employee,Microsoft,2,password
3e525510-d6c0-4517-a847-13d304c670ec,Elizabeth King,elizabeth.king.47@microsoft.com,TeamLeader,Microsoft,2,password
1df7e4ab-f568-415a-9de3-0297124beeb8,Henry Thomas,henry.thomas.44@microsoft.com,Employee,Microsoft,2,password
7b19cabe-6f49-4287-ba81-1c9052fe7ea2,Riley Thomas,riley.thomas.45@microsoft.com,Employee,Microsoft,2,password
a86bb437-f59a-41cb-84ce-5bcdf6c48e42,Matthew Allen,matthew.allen.35@microsoft.com,Employee,Microsoft,2,password
6563d099-5432-4248-8242-f43bffc000ed,Abigail Jackson,abigail.jackson.01@microsoft.com,Employee,Microsoft,2,password
1fcfef6d-4d81-4a2c-8dd5-08e52d2b60db,David Martin,david.martin.32@microsoft.com,Employee,Microsoft,2,password
eef8b074-c0b5-497a-a7e0-ad8d9bd95617,Isabella Wilson,isabella.wilson.21@microsoft.com,Employee,Microsoft,2,password
c1ce13af-6f6e-4aea-8c9d-9db2b33860ab,Charlotte Johnson,charlotte.johnson.22@microsoft.com,Employee,Microsoft,2,password
9be0b48e-90c6-492b-a811-20a9cea49dc3,Zoe Roberts,zoe.roberts.13@microsoft.com,Employee,Microsoft,2,password
d4a0b048-926e-47a9-bfec-bfe2ea99f1f0,Henry Roberts,henry.roberts.44@microsoft.com,TeamLeader,Microsoft,2,password
a509ecfc-1af6-4614-92bc-9a8340280406,Benjamin Parker,benjamin.parker.03@microsoft.com,Employee,Microsoft,2,password
8b8713cc-4e58-43b1-8159-f4f5a57d2c4e,Hannah Morris,hannah.morris.50@microsoft.com,Employee,Microsoft,2,password
908a56fe-faf9-4e27-9f89-a39f0d9f04e0,Avery Martinez,avery.martinez.21@microsoft.com,Employee,Microsoft,2,password
f0252625-ae52-4f0d-b811-1731ef73a584,Jack Collins,jack.collins.33@microsoft.com,Employee,Microsoft,2,password
ea9938b6-0f48-4e95-9385-600ffe849a40,Wyatt Edwards,wyatt.edwards.39@microsoft.com,Employee,Microsoft,2,password
b382997b-75e8-406d-9b0e-ce6741a867bf,Olivia Johnson,olivia.johnson.32@microsoft.com,TeamLeader,Microsoft,2,password
493a7338-9c30-4f31-8a1e-7636f461ee1d,James Hall,james.hall.28@microsoft.com,TeamLeader,Microsoft,2,password
b55b2bb9-f732-4179-b69f-ba7ae9bafbcb,Scarlett Walker,scarlett.walker.42@microsoft.com,Employee,Microsoft,2,password
6372a5f2-46b6-4f9f-8aac-c42b75b34bad,Gabriel Lopez,gabriel.lopez.17@microsoft.com,TeamLeader,Microsoft,2,password
b4c84cc2-7d43-407e-aeb5-737e7cd90abc,Scarlett Garcia,scarlett.garcia.10@microsoft.com,Employee,Microsoft,2,password
985e2004-37b6-462d-82be-4f511b718d73,Alexander Baker,alexander.baker.26@microsoft.com,Employee,Microsoft,2,password
6abb5edb-ddd3-43ff-9f58-dcc9d6d26484,Avery Lopez,avery.lopez.06@microsoft.com,Employee,Microsoft,2,password
bb600b11-c557-40e9-a51f-2530e5da1127,Wyatt Lee,wyatt.lee.43@microsoft.com,TeamLeader,Microsoft,2,password
2d821ce7-9150-4ae4-a88a-369deb0a01de,Mason Martin,mason.martin.16@microsoft.com,Employee,Microsoft,2,password
529d5f1c-5b47-4312-b5f4-838b57cd436a,Amelia Robinson,amelia.robinson.24@microsoft.com,Employee,Microsoft,2,password
71fdf97f-ef8d-4a65-90be-ad704272dbc1,Chloe Allen,chloe.allen.09@microsoft.com,Employee,Microsoft,2,password
985bc2a2-ad93-4a30-8c2e-42602ced8e2f,Jack Hill,jack.hill.27@microsoft.com,Employee,Microsoft,2,password
87e4eae1-401e-4d57-875a-0258cb1e6ee8,Nora Hall,nora.hall.21@microsoft.com,Employee,Microsoft,2,password
99998620-0d9b-45ac-80fe-c72d97045141,Owen Walker,owen.walker.43@microsoft.com,Employee,Microsoft,2,password
3ebcada8-bc01-4596-b8c3-ea48f8bd35ba,Abigail Hall,abigail.hall.42@microsoft.com,Employee,Microsoft,2,password
82c4c604-53c7-4249-8809-1c46bdecaef6,Henry Allen,henry.allen.02@microsoft.com,Employee,Microsoft,2,password
0e63b0b4-ca1d-4862-8b70-b30bf62e44b6,Luke Brown,luke.brown.33@microsoft.com,TeamLeader,Microsoft,2,password
e8ad088e-f75f-4df5-86ec-a0f1696c65ad,Henry Collins,henry.collins.23@microsoft.com,Employee,Microsoft,2,password
389d3ced-0cbc-4853-b51b-eb1d25ff603e,Olivia Green,olivia.green.22@microsoft.com,Employee,Microsoft,2,password
ee0428e4-e77c-438c-b4d8-d1bdce837b4e,Luke Evans,luke.evans.46@microsoft.com,Employee,Microsoft,2,password
aa27b160-404f-46c1-9797-1baaf3304a7e,Chloe Brown,chloe.brown.12@microsoft.com,TeamLeader,Microsoft,2,password
33f139cb-cdca-44ae-afe6-e05ec83761bf,Grace Evans,grace.evans.18@microsoft.com,TeamLeader,Microsoft,2,password
857189ce-9315-426e-bb4d-807bdcf2f61b,Wyatt Green,wyatt.green.48@microsoft.com,TeamLeader,Microsoft,2,password
892833bf-b3e1-4ef7-8c53-8764e7ea299b,Carter Mitchell,carter.mitchell.25@microsoft.com,Employee,Microsoft,2,password
b2ca88fc-a2d2-4464-a49f-7c9b8d29b6b1,Sebastian Martin,sebastian.martin.39@microsoft.com,Employee,Microsoft,2,password
4743a106-b64d-489f-b7c4-ab2822b7d110,Victoria Thompson,victoria.thompson.06@microsoft.com,Employee,Microsoft,2,password
eb42b63c-379b-4213-8ad1-96a58d8ced53,Liam Harris,liam.harris.50@microsoft.com,TeamLeader,Microsoft,2,password
648f6b6c-ac5c-4646-8f4c-06c0814cd345,Chloe Baker,chloe.baker.35@microsoft.com,Employee,Microsoft,2,password
6e9802b2-be61-42c1-b3d9-b5c898854c03,Grace Carter,grace.carter.08@microsoft.com,Employee,Microsoft,2,password
e735bd1e-9ea4-422b-a869-a914f474b93b,Alexander Jackson,alexander.jackson.34@microsoft.com,Employee,Microsoft,2,password
ed88fa64-8adc-4d75-b69f-60ba99db4a10,Aiden Hall,aiden.hall.43@microsoft.com,Employee,Microsoft,2,password
bb8ac1ab-74c8-4f2f-86fd-4d664114e75a,Matthew Lopez,matthew.lopez.33@microsoft.com,TeamLeader,Microsoft,2,password
aa5e158b-7747-414c-8879-5e6d59c36a86,Jack Wilson,jack.wilson.06@microsoft.com,Employee,Microsoft,2,password
84011e5d-48d1-4840-8b33-6311c71ee888,Isabella Hernandez,isabella.hernandez.16@microsoft.com,TeamLeader,Microsoft,2,password
323c55ee-64e6-4f2e-94d3-d2132c7bce1c,Benjamin Turner,benjamin.turner.13@microsoft.com,Employee,Microsoft,2,password
fadbf742-e182-42c6-ac6b-cf4225fbd304,Mia Collins,mia.collins.03@microsoft.com,Employee,Microsoft,2,password
ee8537b0-4cbc-4948-85ba-8277b3f2c2d8,John Jackson,john.jackson.13@microsoft.com,Employee,Microsoft,2,password
0361529c-9884-485c-99a7-637d4f2c5efb,Evelyn Baker,evelyn.baker.26@microsoft.com,Employee,Microsoft,2,password
a5bf08eb-7364-4dd5-bd34-9c4cddbaaebb,Hannah Taylor,hannah.taylor.09@microsoft.com,Employee,Microsoft,2,password
742ce7c6-0700-4b10-b79d-7924eedda444,Luke Parker,luke.parker.48@microsoft.com,Employee,Microsoft,2,password
c880fd68-0c16-4835-a42e-2725c64cba67,Sebastian Lopez,sebastian.lopez.01@microsoft.com,Employee,Microsoft,2,password
ff28a6ae-6f42-484f-bf71-b7743ae5322f,Lucas Perez,lucas.perez.02@microsoft.com,Employee,Microsoft,2,password
7269c2de-89d9-4270-b0b4-873d3994f4dd,Grace Perez,grace.perez.20@microsoft.com,TeamLeader,Microsoft,2,password
2841ec6f-3169-4ae0-9da6-ecabe372a188,Sophia Walker,sophia.walker.15@microsoft.com,TeamLeader,Microsoft,2,password
5eb9b14b-9fc8-4e2c-86b3-7cde49357760,Evelyn White,evelyn.white.37@microsoft.com,Employee,Microsoft,2,password
6b1099bf-69c1-454e-a153-afbd5b7f1008,Ethan Walker,ethan.walker.48@microsoft.com,Employee,Microsoft,2,password
6d9db829-058a-4683-ba3e-89f7b83ee519,Aiden Roberts,aiden.roberts.20@microsoft.com,Employee,Microsoft,2,password
c3504621-9685-4282-9867-640ad78ff5d2,Daniel Smith,daniel.smith.32@microsoft.com,Employee,Microsoft,2,password
540c9247-a590-41f9-a595-378c323fccbf,Harper Collins,harper.collins.06@microsoft.com,Employee,Microsoft,2,password
bb38950f-81f3-4f26-a42a-05f7dc4786f3,Charlotte Carter,charlotte.carter.19@microsoft.com,Employee,Microsoft,2,password
bff92905-ef42-4294-b617-4a68b4b1e21f,Noah Campbell,noah.campbell.03@microsoft.com,Employee,Microsoft,2,password
c8e78a35-5418-4933-b462-9da63491d69d,Victoria Martinez,victoria.martinez.01@microsoft.com,Employee,Microsoft,2,password
65b5d1f0-753c-4f34-8497-7f0c5986d288,Abigail Sanchez,abigail.sanchez.39@microsoft.com,TeamLeader,Microsoft,2,password
a7648107-f8a1-406d-a776-56903a664068,Ella Thomas,ella.thomas.49@microsoft.com,TeamLeader,Microsoft,2,password
8f055024-a9b2-45e5-bd7a-b319eaa1eb53,Sophia Allen,sophia.allen.14@microsoft.com,Employee,Microsoft,2,password
4b3f12ab-0707-4746-98e6-23ff079ca859,Alexander Gonzalez,alexander.gonzalez.30@apple.com,TeamLeader,Apple,3,password
a338f900-516b-4b10-aff0-bb67af3e0b6b,Joseph Johnson,joseph.johnson.31@apple.com,Employee,Apple,3,password
58af6db9-6cb4-46fb-aae1-398a4134ef1e,Victoria Parker,victoria.parker.40@apple.com,Employee,Apple,3,password
0248029d-c03b-4d96-95ba-2fe18c21375c,Olivia Thomas,olivia.thomas.26@apple.com,TeamLeader,Apple,3,password
194d9758-61de-4005-9191-6e9511a95832,Noah Walker,noah.walker.29@apple.com,Employee,Apple,3,password
883fe6f3-ca2b-41e9-9344-ea8e54c89965,Daniel Baker,daniel.baker.24@apple.com,TeamLeader,Apple,3,password
a39f7e2e-c65f-441e-9560-0d58d6a27764,Riley Thompson,riley.thompson.05@apple.com,Employee,Apple,3,password
caa6d2fd-4255-467e-984b-0b3f4f639bca,Gabriel Rodriguez,gabriel.rodriguez.29@apple.com,TeamLeader,Apple,3,password
b9b36611-ba1f-40b6-bc77-acabd8717c22,Noah Evans,noah.evans.33@apple.com,Employee,Apple,3,password
00faf1c0-2730-4a48-905c-2f05570ffb16,Matthew Allen,matthew.allen.35@apple.com,Employee,Apple,3,password
2acd049b-3d12-4852-ab0e-2b625b780bc4,James Turner,james.turner.32@apple.com,Employee,Apple,3,password
63bf763c-245d-485c-b84a-ce3163abd15d,Lily Edwards,lily.edwards.40@apple.com,Employee,Apple,3,password
fd799569-4bca-4edc-82b6-971e7b590fcb,Amelia Campbell,amelia.campbell.23@apple.com,TeamLeader,Apple,3,password
d3bc5a50-c050-4862-93f3-3947dda3367b,Daniel White,daniel.white.01@apple.com,TeamLeader,Apple,3,password
b211f0a7-a69d-41ea-a6fd-0c0669c4c4b0,Isabella Allen,isabella.allen.05@apple.com,Employee,Apple,3,password
7f80dba1-e4d0-4119-942b-667eb481c127,Daniel Allen,daniel.allen.31@apple.com,TeamLeader,Apple,3,password
3474560f-6430-46e7-a5b1-8f7cc7cd71ab,Olivia Turner,olivia.turner.30@apple.com,TeamLeader,Apple,3,password
1a67b9bf-c51a-4e7d-a798-d7da53aedd8b,Sophia Harris,sophia.harris.22@apple.com,Employee,Apple,3,password
541cf040-a361-479a-a66f-6ed1b01641ca,Matthew Mitchell,matthew.mitchell.46@apple.com,Employee,Apple,3,password
f4ee7db4-90be-45fc-9c3a-c70a7f1315a2,Mason Harris,mason.harris.31@apple.com,Employee,Apple,3,password
f7364a55-ece7-47be-b4b5-d447589b6434,Mason Morris,mason.morris.27@apple.com,Employee,Apple,3,password
